#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-533.210561,30,149.134104
-603.649889,30,149.360654
-554.961228,30,149.585312
-1329.230873,30,149.813257
-1124.673005,30,150.100923
-695.383852,30,150.32825
-485.462987,30,150.560649
-400.488803,30,150.790993
-732.775787,30,151.015069
-727.959243,30,151.249091
-473.304891,30,151.474761
-846.541525,30,151.695411
-734.607057,30,151.922904
-602.510131,30,152.163076
-488.065791,30,152.389499
-1345.383621,30,152.616585
-1047.928871,30,152.844158
-714.580606,30,153.085443
-771.502951,30,153.309317
-485.545732,30,153.538297
-426.114092,30,153.766655
-1828.060466,30,153.988398
-735.180654,30,154.210685
-1089.342235,30,154.444194
-703.676016,30,154.669733
-14306.468305,16,154.88598
-14161.158478,16,154.896486
-469.624973,30,155.124532
-5526.714335,25,155.339326
-9219.848702,21,155.547707
-532.291166,30,155.767825
-393.792354,30,155.992831
-654.453194,30,156.218406
-709.413824,30,156.440307
-1598.027643,30,156.662906
-638.711243,30,156.882802
-597.050656,30,157.107142
-466.651849,30,157.326689
-623.545955,30,157.548734
-413.446396,30,157.767847
-524.962589,30,158.010019
-7341.472037,23,158.026569
-17153.904635,13,158.239687
-473.339134,30,158.459113
-8440.584404,22,158.684616
-401.094931,30,158.913311
-510.315721,30,159.142459
-411.950613,30,159.373162
-1053.341483,30,159.597844
-389.366367,30,159.821992
-419.210041,30,160.051828
-506.088231,30,160.274747
-447.10206,30,160.503116
-502.521695,30,160.733023
-491.464292,30,160.962968
-463.454014,30,161.18935
-835.488482,30,161.408387
-358.199242,30,161.639594
-281.338738,30,161.865727
-535.414034,30,162.096305
-364.293605,30,162.321613
-407.727412,30,162.543129
-674.54226,30,162.798506
-320.861301,30,163.0296
-410.002644,30,163.255443
-321.51779,30,163.48994
-1497.761254,30,163.719571
-810.447175,30,163.943752
-356.678832,30,164.167416
-400.343568,30,164.403467
-343.911717,30,164.626264
-602.527657,30,164.851032
-388.074297,30,165.079717
-637.618414,30,165.318658
-290.489871,30,165.53932
-414.171052,30,165.765075
-305.519508,30,165.991063
-413.378199,30,166.262794
-340.726505,30,166.500201
-287.886823,30,166.723347
-382.86685,30,167.005388
-384.520348,30,167.232243
-267.781768,30,167.464073
-308.992138,30,167.688399
-309.600644,30,167.925488
-8144.449086,22,167.941001
-1007.902785,30,168.159991
-191.064955,30,168.395283
-692.967596,30,168.621371
-323.031465,30,168.841614
-6209.370207,24,169.062462
-270.394291,30,169.280329
-327.800999,30,169.505531
-10138.635702,20,169.733852
-165.524169,30,169.968427
-273.928073,30,170.201741
-323.309739,30,170.432852
-322.489567,30,170.661949
-148.113646,30,170.888621
-230.106478,30,171.120701
-439.914979,30,171.342901
-441.185837,30,171.571189
-464.884881,30,171.796841
-564.873979,30,172.026886
-1044.43788,30,172.249855
-366.87392,30,172.500093
-592.585936,30,172.729338
-144.438395,30,172.950656
-399.34944,30,173.17123
-5149.852545,25,173.391523
-3180.658037,27,173.410547
-228.943881,30,173.616757
-15153.330001,15,173.833605
-300.048256,30,174.057614
-254.770751,30,174.280625
-801.605991,30,174.516793
-272.997437,30,174.75361
-744.439993,30,174.975104
-6186.735408,24,175.194041
-247.599963,30,175.419984
-275.602248,30,175.639996
-261.108595,30,175.863815
-193.749988,30,176.080138
-943.886604,30,176.314243
-10104.217267,20,176.326987
-268.321303,30,176.552941
-2857.934372,30,176.769777
-291.113515,30,176.982497
-13108.730309,17,177.199753
-349.901859,30,177.436
-181.781053,30,177.660335
-681.160836,30,177.892706
-285.970274,30,178.119202
-417.141925,30,178.341706
-208.108152,30,178.575028
-296.733117,30,178.810531
-313.898541,30,179.037481
-195.204952,30,179.262487
-272.440598,30,179.48513
-238.385582,30,179.716017
-189.124762,30,179.938817
-984.05663,30,180.166404
-582.024637,30,180.385529
-313.636887,30,180.614319
-1611.737943,30,180.849473
-435.386813,30,181.073005
-133.76528,30,181.300409
-202.41678,30,181.530255
-201.989898,30,181.749472
-479.550328,30,181.971451
-876.040874,30,182.196663
-185.351887,30,182.451328
-220.980859,30,182.673867
-267.070358,30,182.910767
-521.360786,30,183.143413
-269.466565,30,183.36636
-139.898933,30,183.583908
-127.209306,30,183.802253
-9089.909438,21,185.01126
-4143.042181,26,185.233039
-237.146303,30,185.47064
-115.598225,30,185.692109
-585.960119,30,185.925282
-285.658736,30,186.151006
-329.866909,30,186.383195
-321.286442,30,186.607686
-250.212044,30,186.838235
-327.231436,30,187.053503
-1261.323561,30,187.273512
-111.583769,30,187.505235
-157.426742,30,187.737686
-86.769512,30,187.981039
-129.078987,30,188.204122
-823.312156,30,188.428288
-204.543751,30,188.65934
-174.347296,30,188.882364
-1670.704234,30,189.111223
-218.609061,30,189.335936
-204.82763,30,189.56125
-128.736166,30,189.792227
-236.097433,30,190.019188
-4181.701466,26,190.036751
-204.411503,30,190.265177
-236.933192,30,190.48982
-177.35406,30,190.722786
-3177.881547,27,190.945088
-164.161413,30,191.169116
-195.810049,30,191.393001
-249.981121,30,191.625872
-439.468401,30,191.854298
-1064.828313,30,192.07806
-10587.350897,20,192.293923
-87.237362,30,192.536108
-177.634629,30,192.763071
-350.890288,30,193.001151
-367.583868,30,193.228041
-267.574031,30,193.449608
-239.565906,30,193.676052
-7074.637365,23,193.903424
-210.486311,30,194.128945
-273.397537,30,194.363853
-207.422544,30,194.595032
-1121.999586,29,194.81593
-182.594478,30,195.03359
-147.261519,30,195.247377
-157.393174,30,195.472791
-121.844916,30,195.694072
-86.749286,30,195.921309
-138.340914,30,196.161214
-175.704413,30,196.381601
-185.012434,30,196.607588
-116.618683,30,196.825918
-191.527593,30,197.04594
-104.98513,30,197.294449
-237.875896,30,197.521405
-62.624953,30,197.740626
-96.947818,30,197.965925
-87.001399,30,198.192576
-63.818665,30,198.415087
-100.589317,30,198.636801
-45.532393,30,198.854833
-140.06938,30,199.076138
-37.991283,30,199.303923
-228.535768,30,199.531015
-393.113492,30,199.757481
-262.621361,30,199.983955
-140.302069,30,200.216153
-302.832423,30,200.439834
-179.705188,30,200.667949
-208.485865,30,200.895922
-1158.018936,30,201.12525
-134.549357,30,201.354744
-96.481272,30,201.58026
-60.964983,30,201.805631
-155.35893,30,202.046741
-107.112416,30,202.276613
-170.196423,30,202.555122
-39.078856,30,202.776261
-132.357292,30,202.999596
-27.149067,30,203.222606
-37.497989,30,203.445253
-14.123338,30,203.664922
-196.814186,30,203.896875
-471.348566,30,204.116734
-47.086792,30,204.346917
-19.320019,30,204.56946
-101.675556,30,204.792402
-168.812272,30,205.01554
-95.167004,30,205.23704
-47.248015,30,205.458206
-88.458433,30,205.680009
-39.632931,30,205.903672
-64.031687,30,206.134732
-32.2533,30,206.358285
-58.264187,30,206.580227
-104.951031,30,206.819184
-18.779314,30,207.049552
-23.341847,30,207.279565
-45.542125,30,207.504028
-66.573542,30,207.730788
-67.918549,30,207.960225
-12035.451175,18,207.971731
-10030.378964,20,208.193449
-13031.892296,17,208.411263
-17062.651485,13,208.420768
-8029.710387,22,208.636963
-56.661243,30,208.865698
-25.394842,30,209.095344
-29.345501,30,209.318365
-11033.694622,19,209.330449
-48.538521,30,209.560026
-22.229275,30,209.789197
-61.456376,30,210.016711
-43.339078,30,210.246517
-31.518469,30,210.470328
-25.385893,30,210.700391
-12029.352773,18,210.920873
-11030.136258,19,211.138396
-20.400173,30,211.365541
-13029.737102,17,211.377045
-27.461959,30,211.609482
-31.403834,30,211.849753
-29.394309,30,212.068566
-27.109434,30,212.289934
-10029.562264,20,212.508815
-73.520562,30,212.732748
-23.792367,30,212.958522
-37.187765,30,213.19346
-27.499605,30,213.41654
-26.82444,30,213.636161
-31.610011,30,213.863558
-28.734691,30,214.092404
-19.799618,30,214.319994
-32.786199,30,214.539899
-60.054546,30,214.767897
-11029.672001,19,214.779912
-26.838151,30,215.002067
-15.37209,30,215.226614
-14.048718,30,215.455003
-16.26361,30,215.677186
-14.892561,30,215.895926
-35.306953,30,216.135984
-23.913955,30,216.359059
-14.638448,30,216.612345
-29.036683,30,216.839705
-31.354657,30,217.068205
-21.032514,30,217.296934
-12.289294,30,217.525945
-16.467588,30,217.743164
-30.754754,30,217.967857
-38.211339,30,218.189997
-16.115844,30,218.412004
-26.991787,30,218.642155
-122.837448,30,218.866413
-157.738189,30,219.090698
-24.096345,30,219.315202
-31.693425,30,219.535863
-45.545871,30,219.754182
-20038.893503,10,219.966089
-13029.455176,17,219.976603
-22.703122,30,220.206259
-19.726046,30,220.43541
-16.698089,30,220.663588
-31.512282,30,220.890572
-18.661675,30,221.12337
-16029.366887,14,221.362616
-64.211331,30,221.587497
-38.874762,30,221.818093
-22.252104,30,222.048563
-19.699601,30,222.278502
-19.5037,30,222.50604
-20033.025724,10,222.512552
-39.498414,30,222.745439
-16050.049852,14,222.962784
-18.385293,30,223.188649
-12050.894608,18,223.200667
-39.344442,30,223.424579
-21.184793,30,223.654486
-50.763178,30,223.877959
-47.782944,30,224.10774
-19029.341456,11,224.319548
-20.352723,30,224.535433
-22.207825,30,224.756385
-19.77391,30,224.981177
-15035.075128,15,224.990685
-15.358074,30,225.21571
-15029.988971,15,225.440933
-22.090138,30,225.660936
-13044.58602,17,225.672445
-35.103471,30,225.898314
-18.191953,30,226.147496
-21.912951,30,226.371674
-18.074536,30,226.593691
-20.210495,30,226.824096
-28.131047,30,227.050701
-74.556683,30,227.275851
-16.748312,30,227.510473
-169.987685,30,227.728134
-31.211475,30,227.960094
-11.411804,30,228.185042
-26.183116,30,228.418377
-16.820337,30,228.64784
-54.029405,30,228.865465
-15.106556,30,229.092833
-14.374481,30,229.309803
-87.853516,30,229.546041
-19.682365,30,229.773777
-13.822318,30,230.004455
-30.070073,30,230.235375
-18.093402,30,230.459704
-16.631573,30,230.684433
-24.331503,30,230.909994
-18.577113,30,231.158244
-17.842853,30,231.377769
-19.417502,30,231.605322
-110.496637,30,231.826811
-21.904626,30,232.058738
-341.879623,30,232.277182
-38.656738,30,232.496903
-72.17464,30,232.727517
-119.86135,30,232.955348
-15032.661202,15,233.188425
-76.542576,30,233.410266
-475.012099,30,233.633617
-193.912877,30,233.854124
-42.158389,30,234.079998
-250.649203,30,234.302906
-277.789086,30,234.527297
-28.957292,30,234.746611
-21030.211894,9,234.753624
-208.960274,30,234.977601
-18.260576,30,235.19784
-23.052226,30,235.416564
-19.059108,30,235.633869
-18.185222,30,235.875504
-28.807549,30,236.099259
-18.341974,30,236.325278
-184.014756,30,236.554946
-28.218862,30,236.783528
-21.726365,30,237.002707
-40.222271,30,237.230226
-33.139983,30,237.45399
-17.665359,30,237.680375
-26.68678,30,237.90185
-16.988318,30,238.125278
-12.3756,30,238.349005
-31.145775,30,238.565793
-75.809899,30,238.791622
-14.800257,30,239.02092
-16.558271,30,239.241292
-15.041629,30,239.468308
-14.228624,30,239.694885
-10.282633,30,239.926575
-13.529648,30,240.151619
-11.747768,30,240.371838
-12.091351,30,240.596076
-14.442341,30,240.852682
-11.576478,30,241.077574
-14.213264,30,241.307398
-37.275143,30,241.537482
-8.432244,30,241.759929
-9.242581,30,241.982903
-9.569931,30,242.212231
-8.762552,30,242.43747
-10.104386,30,242.659316
-8.560113,30,242.881842
-9.089347,30,243.113224
-46.40621,30,243.340145
-22.976472,30,243.570669
-8.368968,30,243.799166
-5.262974,30,244.0307
-10.595678,30,244.255164
-11.246894,30,244.486812
-6.820844,30,244.715024
-5.678492,30,244.939887
-10.395071,30,245.161257
-9.618572,30,245.389973
-8.465024,30,245.623938
-16.147833,30,245.843364
-8.057617,30,246.063418
-12.908102,30,246.279261
-21.42357,30,246.503347
-13.364665,30,246.71532
-11.281847,30,246.94094
-6.079276,30,247.174623
-6.941162,30,247.396621
-8.590439,30,247.629738
-14.398049,30,247.858812
-6.104443,30,248.088311
-6.836664,30,248.312444
-5.23412,30,248.526969
-142.151937,30,248.753511
-233.472101,30,248.984978
-302.685947,30,249.205635
-227.575652,30,249.42999
-299.092465,30,249.658572
-137.395476,30,249.883226
-161.633309,30,250.117181
-112.211502,30,250.405423
-177.881383,30,250.645477
-2.925538,30,250.874276
-5.821478,30,251.093427
-31.128077,30,251.312816
-4.822973,30,251.543905
-42.887888,30,251.762169
-37.17899,30,251.988257
-1.302715,30,252.21246
-31.177045,30,252.437781
-73.287692,30,252.66053
-1.572792,30,252.883646
-4.097385,30,253.106392
-36.653339,30,253.3334
-2.866849,30,253.559648
-4.45648,30,253.783415
-10.926539,30,254.009183
-29.291607,30,254.238796
-6.946013,30,254.460017
-27.321897,30,254.686265
-1.87498,30,254.908097
-56.11794,30,255.130845
-2.264033,30,255.370289
-3.601274,30,255.598793
-3.526248,30,255.815449
-4.683427,30,256.047676
-15.712167,30,256.273703
-5.097609,30,256.505807
-5.054564,30,256.728803
-2.985759,30,256.950588
-3.606627,30,257.177348
-4.942523,30,257.400986
-2.920189,30,257.621882
-13.832881,30,257.848837
-8.317154,30,258.06877
-6.12707,30,258.290499
-6.681665,30,258.515521
-5.412284,30,258.742649
-4.703286,30,258.970069
-8.625544,30,259.192377
-45.512082,30,259.412628
-123.522576,30,259.636332
-112.406724,30,259.862218
-90.108481,30,260.104986
-22.179256,30,260.328551
-63.590367,30,260.546437
-14.083665,30,260.770924
-8.932455,30,260.991049
-12.54463,30,261.217445
-25.357379,30,261.44012
-46.538086,30,261.663487
-38.002991,30,261.893301
-3.472553,30,262.127501
-6.869911,30,262.353371
-28.802202,30,262.575376
-3.728751,30,262.79527
-11.331712,30,263.032498
-18.129524,30,263.264221
-20.48848,30,263.489638
-35.117649,30,263.718547
-27.210359,30,263.94451
-14.831384,30,264.174351
-6.499071,30,264.403576
-4.933429,30,264.632618
-29.507057,30,264.870888
-14.741958,30,265.103528
-15.004833,30,265.322968
-13.809679,30,265.551119
-13.197145,30,265.777892
-12.23461,30,266.008292
-9.676078,30,266.241414
-12.396889,30,266.458467
-12.202891,30,266.678523
-12.300617,30,266.905414
-11.132458,30,267.132987
-11.598557,30,267.363761
-8.472582,30,267.580502
-14.122941,30,267.811011
-9.707668,30,268.039845
-10.521909,30,268.265937
-8.427548,30,268.486986
-11.464581,30,268.713741
-21.221472,30,268.936991
-8.427978,30,269.163072
-8.026517,30,269.387029
-8.572934,30,269.612891
-6.093995,30,269.83263
-7.617691,30,270.085123
-6.850515,30,270.306298
-7.398132,30,270.536674
-6.627864,30,270.761074
-7.869892,30,270.987606
-6.756407,30,271.209094
-8.171676,30,271.433614
-6.462866,30,271.661327
-24.838658,30,271.894994
-6.772698,30,272.121019
-5.928787,30,272.34981
-19.788333,30,272.580278
-6.627262,30,272.810145
-6.77844,30,273.037031
-9.863897,30,273.264339
-12.908979,30,273.490818
-7.839169,30,273.718198
-24.239137,30,273.941952
-8.418211,30,274.165105
-10.472224,30,274.385659
-11.740576,30,274.608642
-10.546121,30,274.844182
-10.790843,30,275.071566
-11.000883,30,275.293041
-9.856049,30,275.533277
-9.411669,30,276.780117
-10.778373,30,276.99948
-9.931228,30,277.226618
-13029.271849,17,277.441497
-15029.22408,15,277.451651
-9.844728,30,277.678594
-13029.429229,17,277.893638
-15029.269447,15,277.903302
-10.706976,30,278.123314
-15029.456719,15,278.340287
-14029.543878,16,278.351329
-10.361193,30,278.571679
-13029.423078,17,278.796509
-17029.315219,13,278.804673
-11.565549,30,279.032182
-11.137576,30,279.261737
-12029.277415,18,279.482377
-13029.237827,17,279.494394
-14.726114,30,279.72342
-14036.768489,16,279.950137
-14029.863118,16,279.960649
-11.135053,30,280.187661
-13029.562832,17,280.409553
-13029.542603,17,280.420057
-14029.599554,16,280.635399
-10.025571,30,280.88376
-12038.468173,18,281.104095
-13029.405865,17,281.116606
-16029.341421,14,281.331439
-12.287137,30,281.552284
-9.923171,30,281.771966
-12029.799664,18,281.783453
-10.537168,30,282.01357
-15029.427485,15,282.235433
-9.858574,30,282.459832
-10.0582,30,282.682503
-12029.36731,18,282.694523
-9.315331,30,282.926416
-14029.759738,16,283.141996
-14029.437044,16,283.152297
-10.135792,30,283.385723
-11.263545,30,283.611844
-12029.468952,18,283.833987
-13029.47788,17,284.046675
-12.090195,30,284.274023
-8.159013,30,284.499784
-9.514207,30,284.729726
-15.688387,30,284.956165
-10.19921,30,285.186248
-9.365545,30,285.412169
-13029.395281,17,285.423845
-11.121524,30,285.647447
-10.896849,30,285.888963
-9.643632,30,286.120929
-9.854235,30,286.405957
-7.689936,30,286.630069
-58.593372,30,286.860066
-14029.405666,16,287.065331
-14029.807743,16,287.07584
-48.336113,30,287.299357
-12029.543517,18,287.52055
-11029.419112,19,287.534061
-13029.982015,17,287.742203
-72.686754,30,287.970904
-9029.553929,21,288.181972
-32.843785,30,288.401612
-13029.327187,17,288.413119
-34.267851,30,288.639975
-75.242259,30,288.854222
-102.684408,30,289.076285
-45.775633,30,289.294256
-11029.258944,19,289.514245
-11029.399082,19,289.737849
-53.927798,30,289.9677
-83.274322,30,290.191351
-13030.145294,17,290.203508
-63.587018,30,290.426448
-35.554378,30,290.650226
-11029.441621,19,290.872964
-11029.621001,19,290.885976
-68.776334,30,291.109961
-53.071251,30,291.332408
-117.562611,30,291.557948
-74.362424,30,291.779896
-85.942669,30,292.000643
-11.715311,30,292.221234
-12029.635896,18,292.448393
-12.266053,30,292.666063
-10.434029,30,292.888531
-11029.38074,19,293.110702
-19.992164,30,293.343423
-9.508214,30,293.565655
-10.688474,30,293.809867
-15.717164,30,294.040551
-15.374073,30,294.266305
-15.274849,30,294.499119
-8.68569,30,294.722577
-14.44394,30,294.958535
-10.387214,30,295.181826
